3067.84	-14888.3	1156.34	-13731.9	0.00121
3049.16	-14884.1	1149.3	-13734.8	0.001215
3025.61	-14876.4	1140.42	-13736	0.00122
3021.52	-14867.6	1138.88	-13728.8	0.001225
3013.35	-14860.6	1135.8	-13724.8	0.00123
2999.92	-14853.9	1130.74	-13723.2	0.001235
2987.91	-14848	1126.21	-13721.8	0.00124
2969.57	-14845.6	1119.3	-13726.3	0.001245
2978.08	-14849.5	1122.51	-13727	0.00125
3023.93	-14859.2	1139.79	-13719.4	0.001255
3033.83	-14870.5	1143.52	-13727	0.00126
3058.97	-14878.6	1153	-13725.6	0.001265
3045.91	-14880.3	1148.07	-13732.2	0.00127
3017.56	-14875.8	1137.39	-13738.4	0.001275
2968.44	-14868.3	1118.87	-13749.4	0.00128
2961.98	-14861.2	1116.44	-13744.8	0.001285
2952.02	-14856.6	1112.68	-13743.9	0.00129
2933.47	-14855	1105.69	-13749.3	0.001295
2923.06	-14855.3	1101.77	-13753.5	0.0013
2924.63	-14854.9	1102.36	-13752.5	0.001305
2902.36	-14851.6	1093.97	-13757.7	0.00131
2888.56	-14846.1	1088.76	-13757.4	0.001315
2866.87	-14841.3	1080.59	-13760.7	0.00132
2868.62	-14840.1	1081.25	-13758.9	0.001325
2889.16	-14843.1	1088.99	-13754.1	0.00133
2897.39	-14848.8	1092.09	-13756.7	0.001335
2907.68	-14854.4	1095.97	-13758.4	0.00134
2920.2	-14858.6	1100.69	-13757.9	0.001345
2949.59	-14861.4	1111.77	-13749.7	0.00135
2970.92	-14863	1119.81	-13743.2	0.001355
2968.57	-14862.8	1118.92	-13743.9	0.00136
2967.77	-14861.3	1118.62	-13742.6	0.001365
2963	-14858.9	1116.82	-13742.1	0.00137
2951.45	-14855.7	1112.47	-13743.3	0.001375
2945.49	-14852.3	1110.22	-13742.1	0.00138
2913.47	-14849.3	1098.15	-13751.1	0.001385
2913.8	-14849	1098.28	-13750.8	0.00139
2916.21	-14851.2	1099.19	-13752	0.001395
2941.24	-14853.4	1108.62	-13744.7	0.0014
2936.76	-14853.9	1106.93	-13746.9	0.001405
2910.59	-14853.4	1097.07	-13756.3	0.00141
2924.08	-14854.6	1102.15	-13752.4	0.001415
2952.65	-14858.4	1112.92	-13745.4	0.00142
2971.55	-14863.2	1120.04	-13743.1	0.001425
2992.56	-14867.1	1127.97	-13739.1	0.00143
2986.66	-14868.5	1125.74	-13742.8	0.001435
2991.1	-14867.4	1127.41	-13740	0.00144
2984.47	-14864.6	1124.92	-13739.7	0.001445
2949.2	-14861.8	1111.62	-13750.1	0.00145
2938.15	-14860.1	1107.46	-13752.6	0.001455
2946.65	-14859.7	1110.66	-13749.1	0.00146
2912.27	-14860	1097.7	-13762.3	0.001465
2895.33	-14862.4	1091.31	-13771.1	0.00147
2911.89	-14869.3	1097.56	-13771.8	0.001475
2942.88	-14881	1109.24	-13771.8	0.00148
2970.19	-14893.3	1119.53	-13773.8	0.001485
2996.66	-14900.5	1129.51	-13771	0.00149
3003.23	-14899.8	1131.98	-13767.8	0.001495
2982.92	-14893.4	1124.33	-13769.1	0.0015
2955.69	-14884.6	1114.07	-13770.5	0.001505
2959.67	-14877.5	1115.56	-13761.9	0.00151
2944.48	-14872.9	1109.84	-13763	0.001515
2925.62	-14871.4	1102.73	-13768.6	0.00152
2957.49	-14874.1	1114.74	-13759.3	0.001525
2989.59	-14879.4	1126.84	-13752.5	0.00153
2995.47	-14884.3	1129.06	-13755.3	0.001535
3020.9	-14886.3	1138.64	-13747.7	0.00154
3003.04	-14883.8	1131.91	-13751.9	0.001545
2961.55	-14877.9	1116.28	-13761.7	0.00155
2951.24	-14871.8	1112.39	-13759.4	0.001555
2926.66	-14867.7	1103.12	-13764.6	0.00156
2933.57	-14864.9	1105.73	-13759.1	0.001565
2937.21	-14861.6	1107.1	-13754.5	0.00157
2924.36	-14856	1102.26	-13753.8	0.001575
2920.93	-14849.4	1100.96	-13748.5	0.00158
2926.98	-14844.5	1103.25	-13741.3	0.001585
2922.96	-14843.1	1101.73	-13741.4	0.00159
2914.31	-14844.4	1098.47	-13745.9	0.001595
2909.39	-14847.5	1096.62	-13750.9	0.0016
2921.56	-14851.1	1101.2	-13749.9	0.001605
2957.08	-14855.3	1114.59	-13740.8	0.00161
2960.49	-14860.4	1115.88	-13744.6	0.001615
2960.59	-14865	1115.91	-13749	0.00162
2961.89	-14866.6	1116.4	-13750.2	0.001625
2965.3	-14865.2	1117.69	-13747.6	0.00163
2959.96	-14864.2	1115.68	-13748.5	0.001635
2964.28	-14866.6	1117.3	-13749.3	0.00164
